game_id,home_team,away_team,season_type,week,stadium,roof,surface,temp,wind,home_win
2021_02_MIN_ARI,ARI,MIN,REG,2,State Farm Stadium,closed,grass ,,,1
2021_02_NE_NYJ,NYJ,NE,REG,2,MetLife Stadium,outdoors,fieldturf,72.0,13.0,0
2021_02_NO_CAR,CAR,NO,REG,2,Bank of America Stadium,outdoors,grass ,83.0,4.0,1
2021_02_NYG_WAS,WAS,NYG,REG,2,Commanders Field,outdoors,grass ,71.0,0.0,0
2021_02_SF_PHI,PHI,SF,REG,2,Lincoln Financial Field,outdoors,grass ,76.0,13.0,0
2021_02_TEN_SEA,SEA,TEN,REG,2,Lumen Field,outdoors,fieldturf,62.0,14.0,1
2021_03_ARI_JAX,JAX,ARI,REG,3,EverBank Stadium,outdoors,grass ,81.0,4.0,1
2021_03_ATL_NYG,NYG,ATL,REG,3,MetLife Stadium,outdoors,fieldturf,69.0,13.0,0
2021_03_BAL_DET,DET,BAL,REG,3,Ford Field,dome,fieldturf,,,0
2021_03_CAR_HOU,HOU,CAR,REG,3,NRG Stadium,closed,astroturf,,,0
2021_03_CHI_CLE,CLE,CHI,REG,3,Cleveland Browns Stadium,outdoors,grass ,70.0,22.0,1
2021_03_CIN_PIT,PIT,CIN,REG,3,Acrisure Stadium,outdoors,grass ,67.0,9.0,0
2021_03_GB_SF,SF,GB,REG,3,Levi's® Stadium,outdoors,grass,69.0,15.0,0
2021_03_IND_TEN,TEN,IND,REG,3,Nissan Stadium,outdoors,grass ,72.0,4.0,1
2021_03_LAC_KC,KC,LAC,REG,3,GEHA Field at Arrowhead Stadium,outdoors,grass ,81.0,19.0,1
2021_03_MIA_LV,LV,MIA,REG,3,Allegiant Stadium,dome,grass,,,1
2021_03_NO_NE,NE,NO,REG,3,Gillette Stadium,outdoors,fieldturf,73.0,11.0,0
2021_03_NYJ_DEN,DEN,NYJ,REG,3,Empower Field at Mile High,outdoors,grass ,82.0,6.0,1
2021_03_PHI_DAL,DAL,PHI,REG,3,AT&T Stadium,open,matrixturf,,,1
2021_03_SEA_MIN,MIN,SEA,REG,3,U.S. Bank Stadium,dome,sportturf,,,1
2021_03_TB_LA,LA,TB,REG,3,SoFi Stadium,dome,matrixturf,,,1
2021_03_WAS_BUF,BUF,WAS,REG,3,Highmark Stadium,outdoors,a_turf,67.0,21.0,1
2021_04_ARI_LA,LA,ARI,REG,4,SoFi Stadium,dome,matrixturf,,,0
2021_04_BAL_DEN,DEN,BAL,REG,4,Empower Field at Mile High,outdoors,grass ,77.0,11.0,0
2021_04_CAR_DAL,DAL,CAR,REG,4,AT&T Stadium,closed,matrixturf,,,1
2021_04_CLE_MIN,MIN,CLE,REG,4,U.S. Bank Stadium,dome,sportturf,,,0
2021_04_DET_CHI,CHI,DET,REG,4,Soldier Field,outdoors,grass ,72.0,4.0,1
2021_04_HOU_BUF,BUF,HOU,REG,4,Highmark Stadium,outdoors,a_turf,67.0,12.0,1
2021_04_IND_MIA,MIA,IND,REG,4,Hard Rock Stadium,outdoors,grass ,85.0,16.0,0
2021_04_JAX_CIN,CIN,JAX,REG,4,Paycor Stadium,outdoors,fieldturf,65.0,0.0,0
2021_04_KC_PHI,PHI,KC,REG,4,Lincoln Financial Field,outdoors,grass ,73.0,8.0,0
2021_04_LV_LAC,LAC,LV,REG,4,SoFi Stadium,dome,matrixturf,,,1
2021_04_NYG_NO,NO,NYG,REG,4,Caesars Superdome,dome,sportturf,,,1
2021_04_PIT_GB,GB,PIT,REG,4,Lambeau Field,outdoors,grass ,67.0,4.0,1
2021_04_SEA_SF,SF,SEA,REG,4,Levi's® Stadium,outdoors,grass,80.0,0.0,0
2021_04_TB_NE,NE,TB,REG,4,Gillette Stadium,outdoors,fieldturf,62.0,4.0,0
2021_04_TEN_NYJ,NYJ,TEN,REG,4,MetLife Stadium,outdoors,fieldturf,78.0,9.0,1
2021_04_WAS_ATL,ATL,WAS,REG,4,Mercedes-Benz Stadium,open,fieldturf,,,1
2021_05_BUF_KC,KC,BUF,REG,5,GEHA Field at Arrowhead Stadium,outdoors,grass ,76.0,0.0,0
2021_05_CHI_LV,LV,CHI,REG,5,Allegiant Stadium,dome,grass,,,0
2021_05_CLE_LAC,LAC,CLE,REG,5,SoFi Stadium,dome,matrixturf,,,0
2021_05_DEN_PIT,PIT,DEN,REG,5,Acrisure Stadium,outdoors,grass ,71.0,9.0,1
2021_05_DET_MIN,MIN,DET,REG,5,U.S. Bank Stadium,dome,sportturf,,,1
2021_05_GB_CIN,CIN,GB,REG,5,Paycor Stadium,outdoors,fieldturf,76.0,12.0,0
2021_05_IND_BAL,BAL,IND,REG,5,M&T Bank Stadium,outdoors,grass,69.0,6.0,0
2021_05_LA_SEA,SEA,LA,REG,5,Lumen Field,outdoors,fieldturf,56.0,8.0,0
2021_05_MIA_TB,TB,MIA,REG,5,Raymond James Stadium,outdoors,grass ,84.0,7.0,1
2021_05_NE_HOU,HOU,NE,REG,5,NRG Stadium,closed,astroturf,,,1
2021_05_NO_WAS,WAS,NO,REG,5,Commanders Field,outdoors,grass ,70.0,12.0,0
2021_05_NYG_DAL,DAL,NYG,REG,5,AT&T Stadium,closed,matrixturf,,,1
2021_05_NYJ_ATL,ATL,NYJ,REG,5,Tottenham Hotspur Stadium,outdoors,grass,63.0,8.0,1
2021_05_PHI_CAR,CAR,PHI,REG,5,Bank of America Stadium,outdoors,grass ,76.0,13.0,1
2021_05_SF_ARI,ARI,SF,REG,5,State Farm Stadium,closed,grass ,,,1
2021_05_TEN_JAX,JAX,TEN,REG,5,EverBank Stadium,outdoors,grass ,78.0,11.0,0
2021_06_ARI_CLE,CLE,ARI,REG,6,Cleveland Browns Stadium,outdoors,grass ,58.0,23.0,0
2021_06_BUF_TEN,TEN,BUF,REG,6,Nissan Stadium,outdoors,grass ,66.0,6.0,1
2021_06_CIN_DET,DET,CIN,REG,6,Ford Field,dome,fieldturf,,,0
2021_06_DAL_NE,NE,DAL,REG,6,Gillette Stadium,outdoors,fieldturf,62.0,11.0,0
2021_06_GB_CHI,CHI,GB,REG,6,Soldier Field,outdoors,grass ,59.0,6.0,0
2021_06_HOU_IND,IND,HOU,REG,6,Lucas Oil Stadium,open,fieldturf,,,1
2021_06_KC_WAS,WAS,KC,REG,6,Commanders Field,outdoors,grass ,62.0,13.0,1
2021_06_LAC_BAL,BAL,LAC,REG,6,M&T Bank Stadium,outdoors,grass,63.0,15.0,1
2021_06_LA_NYG,NYG,LA,REG,6,MetLife Stadium,outdoors,fieldturf,61.0,13.0,0
2021_06_LV_DEN,DEN,LV,REG,6,Empower Field at Mile High,outdoors,grass ,76.0,8.0,0
2021_06_MIA_JAX,JAX,MIA,REG,6,Tottenham Hotspur Stadium,outdoors,grass,63.0,11.0,1
2021_06_MIN_CAR,CAR,MIN,REG,6,Bank of America Stadium,outdoors,grass ,62.0,7.0,0
2021_06_SEA_PIT,PIT,SEA,REG,6,Acrisure Stadium,outdoors,grass ,49.0,6.0,1
2021_06_TB_PHI,PHI,TB,REG,6,Lincoln Financial Field,outdoors,grass ,74.0,8.0,0
2021_07_ATL_MIA,MIA,ATL,REG,7,Hard Rock Stadium,outdoors,grass ,85.0,9.0,0
2021_07_CAR_NYG,NYG,CAR,REG,7,MetLife Stadium,outdoors,fieldturf,57.0,0.0,1
2021_07_CHI_TB,TB,CHI,REG,7,Raymond James Stadium,outdoors,grass ,83.0,7.0,1
2021_07_CIN_BAL,BAL,CIN,REG,7,M&T Bank Stadium,outdoors,grass,61.0,6.0,0
2021_07_DEN_CLE,CLE,DEN,REG,7,Cleveland Browns Stadium,outdoors,grass ,59.0,27.0,1
2021_07_DET_LA,LA,DET,REG,7,SoFi Stadium,dome,matrixturf,,,1
2021_07_HOU_ARI,ARI,HOU,REG,7,State Farm Stadium,closed,grass ,,,1
2021_07_IND_SF,SF,IND,REG,7,Levi's® Stadium,outdoors,grass,64.0,16.0,0
2021_07_KC_TEN,TEN,KC,REG,7,Nissan Stadium,outdoors,grass ,74.0,14.0,1
2021_07_NO_SEA,SEA,NO,REG,7,Lumen Field,outdoors,fieldturf,54.0,16.0,0
2021_07_NYJ_NE,NE,NYJ,REG,7,Gillette Stadium,outdoors,fieldturf,52.0,0.0,1
2021_07_PHI_LV,LV,PHI,REG,7,Allegiant Stadium,dome,grass,,,1
2021_07_WAS_GB,GB,WAS,REG,7,Lambeau Field,outdoors,grass ,49.0,11.0,1
2021_08_CAR_ATL,ATL,CAR,REG,8,Mercedes-Benz Stadium,open,fieldturf,,,0
2021_08_CIN_NYJ,NYJ,CIN,REG,8,MetLife Stadium,outdoors,fieldturf,63.0,11.0,0
2021_08_DAL_MIN,MIN,DAL,REG,8,U.S. Bank Stadium,dome,sportturf,,,1
2021_08_GB_ARI,ARI,GB,REG,8,State Farm Stadium,open,grass ,,,0
2021_08_JAX_SEA,SEA,JAX,REG,8,Lumen Field,outdoors,fieldturf,54.0,8.0,1
2021_08_LA_HOU,HOU,LA,REG,8,NRG Stadium,closed,astroturf,,,0
2021_08_MIA_BUF,BUF,MIA,REG,8,Highmark Stadium,outdoors,a_turf,54.0,9.0,1
2021_08_NE_LAC,LAC,NE,REG,8,SoFi Stadium,dome,matrixturf,,,0
2021_08_NYG_KC,KC,NYG,REG,8,GEHA Field at Arrowhead Stadium,outdoors,grass ,39.0,4.0,1
2021_08_PHI_DET,DET,PHI,REG,8,Ford Field,dome,fieldturf,,,0
2021_08_PIT_CLE,CLE,PIT,REG,8,Cleveland Browns Stadium,outdoors,grass ,57.0,13.0,1
2021_08_SF_CHI,CHI,SF,REG,8,Soldier Field,outdoors,grass ,53.0,12.0,1
2021_08_TB_NO,NO,TB,REG,8,Caesars Superdome,dome,sportturf,,,1
2021_08_TEN_IND,IND,TEN,REG,8,Lucas Oil Stadium,open,fieldturf,,,0
2021_08_WAS_DEN,DEN,WAS,REG,8,Empower Field at Mile High,outdoors,grass ,41.0,4.0,1
2021_09_ARI_SF,SF,ARI,REG,9,Levi's® Stadium,outdoors,grass,57.0,8.0,0
2021_09_ATL_NO,NO,ATL,REG,9,Caesars Superdome,dome,sportturf,,,0
2021_09_BUF_JAX,JAX,BUF,REG,9,EverBank Stadium,outdoors,grass ,59.0,16.0,0
2021_09_CHI_PIT,PIT,CHI,REG,9,Acrisure Stadium,outdoors,grass ,55.0,7.0,1
2021_09_CLE_CIN,CIN,CLE,REG,9,Paycor Stadium,outdoors,fieldturf,56.0,0.0,0
2021_09_DEN_DAL,DAL,DEN,REG,9,AT&T Stadium,closed,matrixturf,,,0
2021_09_GB_KC,KC,GB,REG,9,GEHA Field at Arrowhead Stadium,outdoors,grass ,51.0,12.0,1
2021_09_HOU_MIA,MIA,HOU,REG,9,Hard Rock Stadium,outdoors,grass ,72.0,19.0,1
2021_09_LAC_PHI,PHI,LAC,REG,9,Lincoln Financial Field,outdoors,grass ,54.0,11.0,0
2021_09_LV_NYG,NYG,LV,REG,9,MetLife Stadium,outdoors,fieldturf,54.0,4.0,1
2021_09_MIN_BAL,BAL,MIN,REG,9,M&T Bank Stadium,outdoors,grass,56.0,8.0,0
2021_09_NE_CAR,CAR,NE,REG,9,Bank of America Stadium,outdoors,grass ,61.0,16.0,0
2021_09_NYJ_IND,IND,NYJ,REG,9,Lucas Oil Stadium,closed,fieldturf,,,1
2021_09_TEN_LA,LA,TEN,REG,9,SoFi Stadium,dome,matrixturf,,,0
2021_10_ATL_DAL,DAL,ATL,REG,10,AT&T Stadium,closed,matrixturf,,,1
2021_10_BAL_MIA,MIA,BAL,REG,10,Hard Rock Stadium,outdoors,grass ,77.0,4.0,1
2021_10_BUF_NYJ,NYJ,BUF,REG,10,MetLife Stadium,outdoors,fieldturf,47.0,4.0,0
2021_10_CAR_ARI,ARI,CAR,REG,10,State Farm Stadium,closed,grass ,,,0
2021_10_CLE_NE,NE,CLE,REG,10,Gillette Stadium,outdoors,fieldturf,48.0,6.0,1
2021_10_DET_PIT,PIT,DET,REG,10,Acrisure Stadium,outdoors,grass ,37.0,12.0,0
2021_10_JAX_IND,IND,JAX,REG,10,Lucas Oil Stadium,closed,fieldturf,,,1
2021_10_KC_LV,LV,KC,REG,10,Allegiant Stadium,dome,grass,,,0
2021_10_LA_SF,SF,LA,REG,10,Levi's® Stadium,outdoors,grass,59.0,0.0,1
2021_10_MIN_LAC,LAC,MIN,REG,10,SoFi Stadium,dome,matrixturf,,,1
2021_10_NO_TEN,TEN,NO,REG,10,Nissan Stadium,outdoors,grass ,53.0,12.0,1
2021_10_PHI_DEN,DEN,PHI,REG,10,Empower Field at Mile High,outdoors,grass ,57.0,19.0,0
2021_10_SEA_GB,GB,SEA,REG,10,Lambeau Field,outdoors,grass ,35.0,11.0,1
2021_10_TB_WAS,WAS,TB,REG,10,Commanders Field,outdoors,grass ,47.0,8.0,1
2021_11_ARI_SEA,SEA,ARI,REG,11,Lumen Field,outdoors,fieldturf,46.0,0.0,0
2021_11_BAL_CHI,CHI,BAL,REG,11,Soldier Field,outdoors,grass ,46.0,9.0,1
2021_11_CIN_LV,LV,CIN,REG,11,Allegiant Stadium,dome,grass,,,0
2021_11_DAL_KC,KC,DAL,REG,11,GEHA Field at Arrowhead Stadium,outdoors,grass ,57.0,17.0,1
2021_11_DET_CLE,CLE,DET,REG,11,Cleveland Browns Stadium,outdoors,grass ,42.0,7.0,1
2021_11_GB_MIN,MIN,GB,REG,11,U.S. Bank Stadium,dome,sportturf,,,1
2021_11_HOU_TEN,TEN,HOU,REG,11,Nissan Stadium,outdoors,grass ,59.0,8.0,0
2021_11_IND_BUF,BUF,IND,REG,11,Highmark Stadium,outdoors,a_turf,49.0,12.0,0
2021_11_MIA_NYJ,NYJ,MIA,REG,11,MetLife Stadium,outdoors,fieldturf,52.0,4.0,0
2021_11_NE_ATL,ATL,NE,REG,11,Mercedes-Benz Stadium,closed,fieldturf,,,0
2021_11_NO_PHI,PHI,NO,REG,11,Lincoln Financial Field,outdoors,grass ,51.0,4.0,1
2021_11_NYG_TB,TB,NYG,REG,11,Raymond James Stadium,outdoors,grass ,68.0,6.0,1
2021_11_PIT_LAC,LAC,PIT,REG,11,SoFi Stadium,dome,matrixturf,,,1
2021_11_SF_JAX,JAX,SF,REG,11,EverBank Stadium,outdoors,grass ,68.0,17.0,0
2021_11_WAS_CAR,CAR,WAS,REG,11,Bank of America Stadium,outdoors,grass ,54.0,0.0,0
2021_12_ATL_JAX,JAX,ATL,REG,12,EverBank Stadium,outdoors,grass ,61.0,4.0,0
2021_12_BUF_NO,NO,BUF,REG,12,Caesars Superdome,dome,sportturf,,,0
2021_12_CAR_MIA,MIA,CAR,REG,12,Hard Rock Stadium,outdoors,grass ,74.0,4.0,1
2021_12_CHI_DET,DET,CHI,REG,12,Ford Field,dome,fieldturf,,,0
2021_12_CLE_BAL,BAL,CLE,REG,12,M&T Bank Stadium,outdoors,grass,43.0,0.0,1
2021_12_LAC_DEN,DEN,LAC,REG,12,Empower Field at Mile High,outdoors,grass ,62.0,0.0,1
2021_12_LA_GB,GB,LA,REG,12,Lambeau Field,outdoors,grass ,37.0,14.0,1
2021_12_LV_DAL,DAL,LV,REG,12,AT&T Stadium,closed,matrixturf,,,0
2021_12_MIN_SF,SF,MIN,REG,12,Levi's® Stadium,outdoors,grass,68.0,7.0,1
2021_12_NYJ_HOU,HOU,NYJ,REG,12,NRG Stadium,closed,astroturf,,,0
2021_12_PHI_NYG,NYG,PHI,REG,12,MetLife Stadium,outdoors,fieldturf,39.0,4.0,1
2021_12_PIT_CIN,CIN,PIT,REG,12,Paycor Stadium,outdoors,fieldturf,43.0,12.0,1
2021_12_SEA_WAS,WAS,SEA,REG,12,Commanders Field,outdoors,grass ,41.0,9.0,1
2021_12_TB_IND,IND,TB,REG,12,Lucas Oil Stadium,closed,fieldturf,,,1
2021_12_TEN_NE,NE,TEN,REG,12,Gillette Stadium,outdoors,fieldturf,33.0,6.0,1
2021_13_ARI_CHI,CHI,ARI,REG,13,Soldier Field,outdoors,grass ,34.0,8.0,0
2021_13_BAL_PIT,PIT,BAL,REG,13,Acrisure Stadium,outdoors,grass ,50.0,7.0,0
2021_13_DAL_NO,NO,DAL,REG,13,Caesars Superdome,dome,sportturf,,,0
2021_13_DEN_KC,KC,DEN,REG,13,GEHA Field at Arrowhead Stadium,outdoors,grass ,58.0,22.0,1
2021_13_IND_HOU,HOU,IND,REG,13,NRG Stadium,closed,astroturf,,,0
2021_13_JAX_LA,LA,JAX,REG,13,SoFi Stadium,dome,matrixturf,,,1
2021_13_LAC_CIN,CIN,LAC,REG,13,Paycor Stadium,outdoors,fieldturf,48.0,11.0,0
2021_13_MIN_DET,DET,MIN,REG,13,Ford Field,dome,fieldturf,,,1
2021_13_NE_BUF,BUF,NE,REG,13,Highmark Stadium,outdoors,a_turf,36.0,27.0,0
2021_13_NYG_MIA,MIA,NYG,REG,13,Hard Rock Stadium,outdoors,grass ,80.0,11.0,1
2021_13_PHI_NYJ,NYJ,PHI,REG,13,MetLife Stadium,outdoors,fieldturf,45.0,0.0,0
2021_13_SF_SEA,SEA,SF,REG,13,Lumen Field,outdoors,fieldturf,41.0,4.0,0
2021_13_TB_ATL,ATL,TB,REG,13,Mercedes-Benz Stadium,closed,fieldturf,,,0
2021_13_WAS_LV,LV,WAS,REG,13,Allegiant Stadium,dome,grass,,,0
2021_14_ATL_CAR,CAR,ATL,REG,14,Bank of America Stadium,outdoors,grass ,48.0,9.0,0
2021_14_BAL_CLE,CLE,BAL,REG,14,Cleveland Browns Stadium,outdoors,grass ,46.0,14.0,1
2021_14_BUF_TB,TB,BUF,REG,14,Raymond James Stadium,outdoors,grass ,82.0,4.0,1
2021_14_CHI_GB,GB,CHI,REG,14,Lambeau Field,outdoors,grass ,36.0,8.0,1
2021_14_DAL_WAS,WAS,DAL,REG,14,Commanders Field,outdoors,grass ,48.0,17.0,0
2021_14_DET_DEN,DEN,DET,REG,14,Empower Field at Mile High,outdoors,grass ,63.0,8.0,1
2021_14_JAX_TEN,TEN,JAX,REG,14,Nissan Stadium,outdoors,grass ,45.0,0.0,1
2021_14_LA_ARI,ARI,LA,REG,14,State Farm Stadium,open,grass ,,,0
2021_14_LV_KC,KC,LV,REG,14,GEHA Field at Arrowhead Stadium,outdoors,grass ,47.0,19.0,1
2021_14_NO_NYJ,NYJ,NO,REG,14,MetLife Stadium,outdoors,fieldturf,46.0,13.0,0
2021_14_NYG_LAC,LAC,NYG,REG,14,SoFi Stadium,dome,matrixturf,,,1
2021_14_PIT_MIN,MIN,PIT,REG,14,U.S. Bank Stadium,dome,sportturf,,,1
2021_14_SEA_HOU,HOU,SEA,REG,14,NRG Stadium,open,astroturf,,,0
2021_14_SF_CIN,CIN,SF,REG,14,Paycor Stadium,outdoors,fieldturf,48.0,9.0,0
2021_15_ARI_DET,DET,ARI,REG,15,Ford Field,dome,fieldturf,,,1
2021_15_ATL_SF,SF,ATL,REG,15,Levi's® Stadium,outdoors,grass,46.0,0.0,1
2021_15_CAR_BUF,BUF,CAR,REG,15,Highmark Stadium,outdoors,a_turf,30.0,8.0,1
2021_15_CIN_DEN,DEN,CIN,REG,15,Empower Field at Mile High,outdoors,grass,61.0,19.0,0
2021_15_DAL_NYG,NYG,DAL,REG,15,MetLife Stadium,outdoors,fieldturf,37.0,8.0,0
2021_15_GB_BAL,BAL,GB,REG,15,M&T Bank Stadium,outdoors,grass,43.0,11.0,0
2021_15_HOU_JAX,JAX,HOU,REG,15,EverBank Stadium,outdoors,grass,80.0,12.0,0
2021_15_KC_LAC,LAC,KC,REG,15,SoFi Stadium,dome,matrixturf,,,1
2021_15_LV_CLE,CLE,LV,REG,15,Cleveland Browns Stadium,outdoors,grass,40.0,8.0,0
2021_15_MIN_CHI,CHI,MIN,REG,15,Soldier Field,outdoors,grass,37.0,8.0,0
2021_15_NE_IND,IND,NE,REG,15,Lucas Oil Stadium,closed,fieldturf,,,1
2021_15_NO_TB,TB,NO,REG,15,Raymond James Stadium,outdoors,grass,75.0,0.0,0
2021_15_NYJ_MIA,MIA,NYJ,REG,15,Hard Rock Stadium,outdoors,grass,82.0,9.0,0
2021_15_SEA_LA,LA,SEA,REG,15,SoFi Stadium,dome,matrixturf,,,0
2021_15_TEN_PIT,PIT,TEN,REG,15,Acrisure Stadium,outdoors,grass,32.0,11.0,0
2021_15_WAS_PHI,PHI,WAS,REG,15,Lincoln Financial Field,outdoors,grass,42.0,7.0,1
2021_16_BAL_CIN,CIN,BAL,REG,16,Paycor Stadium,outdoors,fieldturf,52.0,0.0,1
2021_16_BUF_NE,NE,BUF,REG,16,Gillette Stadium,outdoors,fieldturf,38.0,13.0,0
2021_16_CHI_SEA,SEA,CHI,REG,16,Lumen Field,outdoors,fieldturf,25.0,11.0,1
2021_16_CLE_GB,GB,CLE,REG,16,Lambeau Field,outdoors,grass,35.0,11.0,1
2021_16_DEN_LV,LV,DEN,REG,16,Allegiant Stadium,dome,grass,,,1
2021_16_DET_ATL,ATL,DET,REG,16,Mercedes-Benz Stadium,open,fieldturf,,,1
2021_16_IND_ARI,ARI,IND,REG,16,State Farm Stadium,closed,grass,,,0
2021_16_JAX_NYJ,NYJ,JAX,REG,16,MetLife Stadium,outdoors,fieldturf,47.0,0.0,1
2021_16_LAC_HOU,HOU,LAC,REG,16,NRG Stadium,closed,astroturf,,,1
2021_16_LA_MIN,MIN,LA,REG,16,U.S. Bank Stadium,dome,sportturf,,,0
2021_16_MIA_NO,NO,MIA,REG,16,Caesars Superdome,dome,sportturf,,,0
2021_16_NYG_PHI,PHI,NYG,REG,16,Lincoln Financial Field,outdoors,grass,53.0,9.0,1
2021_16_PIT_KC,KC,PIT,REG,16,GEHA Field at Arrowhead Stadium,outdoors,grass,60.0,22.0,1
2021_16_SF_TEN,TEN,SF,REG,16,Nissan Stadium,outdoors,grass,48.0,7.0,0
2021_16_TB_CAR,CAR,TB,REG,16,Bank of America Stadium,outdoors,grass,73.0,8.0,0
2021_16_WAS_DAL,DAL,WAS,REG,16,AT&T Stadium,closed,matrixturf,,,1
2021_17_ARI_DAL,DAL,ARI,REG,17,AT&T Stadium,closed,matrixturf,,,0
2021_17_ATL_BUF,BUF,ATL,REG,17,Highmark Stadium,outdoors,a_turf,26.0,11.0,1
2021_17_CAR_NO,NO,CAR,REG,17,Caesars Superdome,dome,sportturf,,,0
2021_17_CLE_PIT,PIT,CLE,REG,17,Acrisure Stadium,outdoors,grass,25.0,12.0,1
2021_17_DEN_LAC,LAC,DEN,REG,17,SoFi Stadium,dome,matrixturf,,,1
2021_17_DET_SEA,SEA,DET,REG,17,Lumen Field,outdoors,fieldturf,37.0,0.0,1
2021_17_HOU_SF,SF,HOU,REG,17,Levi's® Stadium,outdoors,grass,50.0,6.0,1
2021_17_JAX_NE,NE,JAX,REG,17,Gillette Stadium,outdoors,fieldturf,46.0,4.0,1
2021_17_KC_CIN,CIN,KC,REG,17,Paycor Stadium,outdoors,fieldturf,33.0,13.0,0
2021_17_LA_BAL,BAL,LA,REG,17,M&T Bank Stadium,outdoors,grass,59.0,6.0,1
2021_17_LV_IND,IND,LV,REG,17,Lucas Oil Stadium,closed,fieldturf,,,1
2021_17_MIA_TEN,TEN,MIA,REG,17,Nissan Stadium,outdoors,grass,43.0,13.0,1
2021_17_MIN_GB,GB,MIN,REG,17,Lambeau Field,outdoors,grass,11.0,9.0,1
2021_17_NYG_CHI,CHI,NYG,REG,17,Soldier Field,outdoors,grass,25.0,13.0,1
2021_17_PHI_WAS,WAS,PHI,REG,17,Commanders Field,outdoors,grass,62.0,4.0,1
2021_17_TB_NYJ,NYJ,TB,REG,17,MetLife Stadium,outdoors,fieldturf,57.0,9.0,1
2021_18_CAR_TB,TB,CAR,REG,18,Raymond James Stadium,outdoors,grass,80.0,4.0,1
2021_18_CHI_MIN,MIN,CHI,REG,18,U.S. Bank Stadium,dome,sportturf,,,0
2021_18_CIN_CLE,CLE,CIN,REG,18,Cleveland Browns Stadium,outdoors,grass,38.0,22.0,1
2021_18_DAL_PHI,PHI,DAL,REG,18,Lincoln Financial Field,outdoors,grass,31.0,8.0,0
2021_18_GB_DET,DET,GB,REG,18,Ford Field,dome,fieldturf,,,1
2021_18_IND_JAX,JAX,IND,REG,18,EverBank Stadium,outdoors,grass,76.0,19.0,1
2021_18_KC_DEN,DEN,KC,REG,18,Empower Field at Mile High,outdoors,grass,41.0,4.0,1
2021_18_LAC_LV,LV,LAC,REG,18,Allegiant Stadium,dome,grass,,,1
2021_18_NE_MIA,MIA,NE,REG,18,Hard Rock Stadium,outdoors,grass,75.0,8.0,1
2021_18_NO_ATL,ATL,NO,REG,18,Mercedes-Benz Stadium,closed,fieldturf,,,0
2021_18_NYJ_BUF,BUF,NYJ,REG,18,Highmark Stadium,outdoors,a_turf,36.0,19.0,1
2021_18_PIT_BAL,BAL,PIT,REG,18,M&T Bank Stadium,outdoors,grass,36.0,0.0,1
2021_18_SEA_ARI,ARI,SEA,REG,18,State Farm Stadium,open,grass,,,1
2021_18_SF_LA,LA,SF,REG,18,SoFi Stadium,dome,matrixturf,,,0
2021_18_TEN_HOU,HOU,TEN,REG,18,NRG Stadium,closed,astroturf,,,0
2021_18_WAS_NYG,NYG,WAS,REG,18,MetLife Stadium,outdoors,fieldturf,38.0,0.0,0
2021_19_ARI_LA,LA,ARI,POST,19,SoFi Stadium,dome,matrixturf,,,1
2021_19_LV_CIN,CIN,LV,POST,19,Paycor Stadium,outdoors,fieldturf,31.0,12.0,1
2021_19_NE_BUF,BUF,NE,POST,19,Highmark Stadium,outdoors,a_turf,7.0,8.0,1
2021_19_PHI_TB,TB,PHI,POST,19,Raymond James Stadium,outdoors,grass,66.0,21.0,1
2021_19_PIT_KC,KC,PIT,POST,19,GEHA Field at Arrowhead Stadium,outdoors,grass,30.0,8.0,1
2021_19_SF_DAL,DAL,SF,POST,19,AT&T Stadium,closed,matrixturf,,,0
2021_20_BUF_KC,KC,BUF,POST,20,GEHA Field at Arrowhead Stadium,outdoors,grass,35.0,6.0,1
2021_20_CIN_TEN,TEN,CIN,POST,20,Nissan Stadium,outdoors,grass,35.0,0.0,0
2021_20_LA_TB,TB,LA,POST,20,Raymond James Stadium,outdoors,grass,50.0,11.0,0
2021_20_SF_GB,GB,SF,POST,20,Lambeau Field,outdoors,grass,15.0,12.0,1
2021_21_CIN_KC,KC,CIN,POST,21,GEHA Field at Arrowhead Stadium,outdoors,grass,41.0,4.0,0
2021_21_SF_LA,LA,SF,POST,21,SoFi Stadium,dome,matrixturf,,,0
2021_22_LA_CIN,CIN,LA,POST,22,SoFi Stadium,dome,matrixturf,,,1
2022_01_BAL_NYJ,NYJ,BAL,REG,1,MetLife Stadium,outdoors,fieldturf,,,0
2022_01_BUF_LA,LA,BUF,REG,1,SoFi Stadium,dome,matrixturf,,,0
2022_01_CLE_CAR,CAR,CLE,REG,1,Bank of America Stadium,outdoors,grass,,,0
2022_01_DEN_SEA,SEA,DEN,REG,1,Lumen Field,outdoors,fieldturf,,,1
2022_01_GB_MIN,MIN,GB,REG,1,U.S. Bank Stadium,dome,sportturf,,,1
2022_01_IND_HOU,HOU,IND,REG,1,NRG Stadium,closed,astroturf,,,1
2022_01_JAX_WAS,WAS,JAX,REG,1,Commanders Field,outdoors,grass,,,1
2022_01_KC_ARI,ARI,KC,REG,1,State Farm Stadium,closed,grass,,,0
2022_01_LV_LAC,LAC,LV,REG,1,SoFi Stadium,dome,matrixturf,,,1
2022_01_NE_MIA,MIA,NE,REG,1,Hard Rock Stadium,outdoors,grass,,,1
2022_01_NO_ATL,ATL,NO,REG,1,Mercedes-Benz Stadium,closed,fieldturf,,,1
2022_01_NYG_TEN,TEN,NYG,REG,1,Nissan Stadium,outdoors,grass,,,1
